Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
259,10002196,Security,0,0,0,0
260,10001331,Security,0,0,0,0
261,10001563,Security,0,0,0,0
262,10001489,Security,0,0,0,0
263,10002997,Security,0,0,0,0
264,10002972,Security,0,0,0,0
265,10001308,Security,0,0,0,0
266,10002565,Security,0,0,0,0
267,10002486,Security,0,0,0,0
268,10001574,Security,0,0,0,0
269,10002214,Security,0,0,0,0
270,10001892,Security,0,0,0,0
271,10002186,Security,0,0,0,0
272,10001443,Security,0,0,0,0
273,10001375,Security,0,0,0,0
274,10001682,Security,0,0,0,0
275,10001333,Security,0,0,0,0
276,10001580,Security,0,0,0,0
277,10001509,Security,0,0,0,0
278,10002711,Security,0,0,0,0
279,10001543,Security,0,0,0,0
280,10001642,Security,0,0,0,0
281,10001515,Security,0,0,0,0
282,10001606,Security,0,0,0,0
283,10003236,Security,0,0,0,0
284,10001474,Security,0,0,0,0
285,10001442,Security,0,0,0,0
286,10001477,Security,0,0,0,0
287,10001643,Security,0,0,0,0
288,10001482,Security,0,0,0,0
289,10002920,Security,0,0,0,0
290,10001579,Security,0,0,0,0
291,10002851,Security,0,0,0,0
292,10001630,Security,0,0,0,0
293,10001784,Security,0,0,0,0
294,10001756,Security,0,0,0,0
295,10002133,Security,0,0,0,0
296,10002165,Security,0,0,0,0
297,10001855,Security,0,0,0,0
298,10001770,Security,0,0,0,0
299,10001518,Security,0,0,0,0
300,10001544,Security,0,0,0,0
301,10001720,Security,0,0,0,0
302,10002150,Security,0,0,0,0
303,10002075,Security,0,0,0,0
304,10002084,Security,0,0,0,0
305,10001507,Security,0,0,0,0
306,10001476,Security,0,0,0,0
307,10001479,Security,0,0,0,0
308,10001615,Security,0,0,0,0
309,10001661,Security,0,0,0,0
310,10001566,Security,0,0,0,0
311,10001525,Security,0,0,0,0
312,10003238,Security,0,0,0,0
313,10003214,Security,0,0,0,0
314,10003210,Security,0,0,0,0
315,10003066,Security,0,0,0,0
316,10003120,Security,0,0,0,0
317,10003116,Security,0,0,0,0
318,10001622,Security,0,0,0,0
319,10003045,Security,0,0,0,0
320,10003036,Security,0,0,0,0
321,10002965,Security,0,0,0,0
322,10002961,Security,0,0,0,0
323,10002907,Security,0,0,0,0
324,10001885,Security,0,0,0,0
325,10001765,Security,0,0,0,0
326,10002293,Security,0,0,0,0
327,10002298,Security,0,0,0,0
328,10001560,Security,0,0,0,0
329,10002060,Security,0,0,0,0
330,10002085,Security,0,0,0,0
331,10001762,Security,0,0,0,0
332,10002081,Security,0,0,0,0
333,10001519,Security,0,0,0,0
334,10001611,Security,0,0,0,0
335,10001578,Security,0,0,0,0
336,10001478,Security,0,0,0,0
337,10001866,Security,0,0,0,0
338,10001473,Security,0,0,0,0
339,10003256,Security,0,0,0,0
340,10003135,Security,0,0,0,0
341,10001634,Security,0,0,0,0
342,10002906,Security,0,0,0,0
343,10002769,Security,0,0,0,0
344,10001530,Security,0,0,0,0
345,10001480,Security,0,0,0,0
346,10001722,Security,0,0,0,0
347,10002143,Security,0,0,0,0
348,10002105,Security,0,0,0,0
349,10001876,Security,0,0,0,0
350,10001856,Security,0,0,0,0
351,10001983,Security,0,0,0,0
352,10001704,Security,0,0,0,0
353,10001909,Security,0,0,0,0
354,10001517,Security,0,0,0,0
355,10001743,Security,0,0,0,0
356,10002083,Security,0,0,0,0
357,10001483,Security,0,0,0,0
358,10002089,Security,0,0,0,0
359,10003070,Security,0,0,0,0
360,10001468,Security,0,0,0,0
361,10001571,Security,0,0,0,0
362,10001624,Security,0,0,0,0
363,10001729,Security,0,0,0,0
364,10001526,Security,0,0,0,0
365,10001470,Security,0,0,0,0
366,10001511,Security,0,0,0,0
367,10001604,Security,0,0,0,0
368,10003253,Security,0,0,0,0
369,10002881,Security,0,0,0,0
370,10002300,Security,0,0,0,0
371,10002646,Security,0,0,0,0
372,10001619,Security,0,0,0,0
373,10002632,Security,0,0,0,0
374,10001602,Security,0,0,0,0
375,10002110,Security,0,0,0,0
376,10001934,Security,0,0,0,0
377,10001594,Security,0,0,0,0
378,10001766,Security,0,0,0,0
379,10001631,Security,0,0,0,0
380,10001891,Security,0,0,0,0
381,10001465,Security,0,0,0,0
382,10002058,Security,0,0,0,0
383,10002082,Security,0,0,0,0
384,10003172,Security,0,0,0,0
385,10002908,Security,0,0,0,0
386,10001948,Security,0,0,0,0
387,10001316,Security,0,0,0,0
388,10002100,Security,0,0,0,0
389,10001873,Security,0,0,0,0
390,10001641,Security,0,0,0,0
391,10001837,Security,0,0,0,0
392,10001800,Security,0,0,0,0
393,10001701,Security,0,0,0,0
394,10001693,Security,0,0,0,0
395,10001696,Security,0,0,0,0
396,10001703,Security,0,0,0,0
397,10001632,Security,0,0,0,0
398,10003151,Security,0,0,0,0
399,10003137,Security,0,0,0,0
400,10001792,Security,0,0,0,0
401,10002915,Security,0,0,0,0
402,10001637,Security,0,0,0,0
403,10002345,Security,0,0,0,0
404,10001584,Security,0,0,0,0
405,10001790,Security,0,0,0,0
406,10001638,Security,0,0,0,0
407,10001639,Security,0,0,0,0
408,10001628,Security,0,0,0,0
409,10002099,Security,0,0,0,0
410,10002064,Security,0,0,0,0
411,10002053,Security,0,0,0,0
412,10002682,Security,0,0,0,0
413,10002316,Security,0,0,0,0
414,10001640,Security,0,0,0,0
415,10001754,Security,0,0,0,0
416,10002341,Security,0,0,0,0
417,10002322,Security,0,0,0,0
418,10001651,Security,0,0,0,0
419,10002272,Security,0,0,0,0
420,10002270,Security,0,0,0,0
421,10002262,Security,0,0,0,0
422,10002263,Security,0,0,0,0
423,10002261,Security,0,0,0,0
424,10002378,Security,0,0,0,0
425,10002854,Security,0,0,0,0
426,10002773,Security,0,0,0,0
427,10002766,Security,0,0,0,0
428,10002308,Security,0,0,0,0
429,10002325,Security,0,0,0,0
430,10002304,Security,0,0,0,0
431,10002256,Security,0,0,0,0
432,10002303,Security,0,0,0,0
433,10002301,Security,0,0,0,0
434,10002299,Security,0,0,0,0
435,10002288,Security,0,0,0,0
436,10002284,Security,0,0,0,0
437,10002283,Security,0,0,0,0
438,10002279,Security,0,0,0,0
439,10002618,Security,0,0,0,0
440,10002277,Security,0,0,0,0
441,10002268,Security,0,0,0,0
442,10001623,Security,0,0,0,0
443,10002124,Security,0,0,0,0
444,10001627,Security,0,0,0,0
445,10002859,Security,0,0,0,0
446,10002777,Security,0,0,0,0
447,10001646,Security,0,0,0,0
448,10002444,Security,0,0,0,0
449,10001967,Security,0,0,0,0
450,10001774,Security,0,0,0,0
451,10002181,Security,0,0,0,0
452,10002343,Security,0,0,0,0
453,10001692,Security,0,0,0,0
454,10001834,Security,0,0,0,0
455,10003293,Security,0,0,0,0
456,10003278,Security,0,0,0,0
457,10003249,Security,0,0,0,0
458,10003274,Security,0,0,0,0
459,10003261,Security,0,0,0,0
460,10001654,Security,0,0,0,0
461,10003209,Security,0,0,0,0
462,10003146,Security,0,0,0,0
463,10001645,Security,0,0,0,0
464,10002963,Security,0,0,0,0
465,10001746,Security,0,0,0,0
466,10002801,Security,0,0,0,0
467,10002174,Security,0,0,0,0
468,10002477,Security,0,0,0,0
469,10002200,Security,0,0,0,0
470,10002314,Security,0,0,0,0
471,10003254,Security,0,0,0,0
472,10003159,Security,0,0,0,0
473,10003084,Security,0,0,0,0
474,10002925,Security,0,0,0,0
475,10002066,Security,0,0,0,0
476,10002172,Security,0,0,0,0
477,10002140,Security,0,0,0,0
478,10002107,Security,0,0,0,0
479,10002074,Security,0,0,0,0
480,10001809,Security,0,0,0,0
481,10001842,Security,0,0,0,0
482,10001626,Security,0,0,0,0
483,10003280,Security,0,0,0,0
484,10003086,Security,0,0,0,0
485,10002971,Security,0,0,0,0
486,10002890,Security,0,0,0,0
487,10002317,Security,0,0,0,0
488,10001695,Security,0,0,0,0
489,10001633,Security,0,0,0,0
490,10002459,Security,0,0,0,0
491,10001612,Security,0,0,0,0
492,10001719,Security,0,0,0,0
493,10002092,Security,0,0,0,0
494,10002080,Security,0,0,0,0
495,10002051,Security,0,0,0,0
496,10001813,Security,0,0,0,0
