Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
274,10001682,CAPS Workshop,2000,0,2000,0
275,10001333,CAPS Workshop,2000,0,2000,0
276,10001580,CAPS Workshop,2000,0,2000,0
277,10001509,CAPS Workshop,2000,0,2000,0
278,10002711,CAPS Workshop,2000,0,2000,0
279,10001543,CAPS Workshop,2000,0,2000,0
280,10001642,CAPS Workshop,2000,0,2000,0
281,10001515,CAPS Workshop,2000,0,2000,0
282,10001606,CAPS Workshop,2000,0,2000,0
283,10003236,CAPS Workshop,2000,0,2000,0
284,10001474,CAPS Workshop,2000,0,2000,0
285,10001442,CAPS Workshop,2000,0,2000,0
286,10001477,CAPS Workshop,2000,0,2000,0
287,10001643,CAPS Workshop,2000,0,2000,0
288,10001482,CAPS Workshop,2000,0,2000,0
289,10002920,CAPS Workshop,2000,0,2000,0
290,10001579,CAPS Workshop,2000,0,2000,0
291,10002851,CAPS Workshop,2000,0,2000,0
292,10001630,CAPS Workshop,2000,0,2000,0
293,10001784,CAPS Workshop,2000,0,2000,0
294,10001756,CAPS Workshop,2000,0,2000,0
295,10002133,CAPS Workshop,2000,0,0,2000
296,10002165,CAPS Workshop,2000,2000,0,0
297,10001855,CAPS Workshop,2000,0,2000,0
298,10001770,CAPS Workshop,2000,0,2000,0
299,10001518,CAPS Workshop,2000,0,2000,0
300,10001544,CAPS Workshop,2000,0,2000,0
301,10001720,CAPS Workshop,2000,0,2000,0
302,10002150,CAPS Workshop,2000,0,2000,0
303,10002075,CAPS Workshop,2000,0,2000,0
304,10002084,CAPS Workshop,2000,0,2000,0
305,10001507,CAPS Workshop,2000,0,2000,0
306,10001476,CAPS Workshop,2000,0,2000,0
307,10001479,CAPS Workshop,2000,0,2000,0
308,10001615,CAPS Workshop,2000,0,2000,0
309,10001661,CAPS Workshop,2000,0,2000,0
310,10001566,CAPS Workshop,2000,0,2000,0
311,10001525,CAPS Workshop,2000,0,2000,0
312,10003238,CAPS Workshop,2000,0,2000,0
313,10003214,CAPS Workshop,2000,0,2000,0
314,10003210,CAPS Workshop,2000,0,2000,0
315,10003066,CAPS Workshop,2000,0,2000,0
316,10003120,CAPS Workshop,2000,0,2000,0
317,10003116,CAPS Workshop,2000,0,2000,0
318,10001622,CAPS Workshop,2000,0,2000,0
319,10003045,CAPS Workshop,2000,0,2000,0
320,10003036,CAPS Workshop,2000,0,2000,0
321,10002965,CAPS Workshop,2000,0,2000,0
322,10002961,CAPS Workshop,2000,0,2000,0
323,10002907,CAPS Workshop,2000,0,2000,0
324,10001885,CAPS Workshop,2000,0,2000,0
325,10001765,CAPS Workshop,2000,0,2000,0
326,10002293,CAPS Workshop,2000,0,2000,0
327,10002298,CAPS Workshop,2000,0,2000,0
328,10001560,CAPS Workshop,2000,0,2000,0
329,10002060,CAPS Workshop,2000,0,2000,0
330,10002085,CAPS Workshop,2000,0,2000,0
331,10001762,CAPS Workshop,2000,0,2000,0
332,10002081,CAPS Workshop,2000,0,2000,0
333,10001519,CAPS Workshop,2000,0,2000,0
334,10001611,CAPS Workshop,2000,0,2000,0
335,10001578,CAPS Workshop,2000,0,2000,0
336,10001478,CAPS Workshop,2000,0,2000,0
337,10001866,CAPS Workshop,2000,0,2000,0
338,10001473,CAPS Workshop,2000,0,2000,0
339,10003256,CAPS Workshop,2000,0,2000,0
340,10003135,CAPS Workshop,2000,0,2000,0
341,10001634,CAPS Workshop,2000,0,2000,0
342,10002906,CAPS Workshop,2000,0,2000,0
343,10002769,CAPS Workshop,2000,0,2000,0
344,10001530,CAPS Workshop,2000,0,2000,0
345,10001480,CAPS Workshop,2000,0,2000,0
346,10001722,CAPS Workshop,2000,0,2000,0
347,10002143,CAPS Workshop,2000,0,2000,0
348,10002105,CAPS Workshop,2000,0,2000,0
349,10001876,CAPS Workshop,2000,0,2000,0
350,10001856,CAPS Workshop,2000,0,2000,0
351,10001983,CAPS Workshop,2000,0,2000,0
352,10001704,CAPS Workshop,2000,0,2000,0
353,10001909,CAPS Workshop,2000,0,2000,0
354,10001517,CAPS Workshop,2000,0,2000,0
355,10001743,CAPS Workshop,2000,0,2000,0
356,10002083,CAPS Workshop,2000,0,2000,0
357,10001483,CAPS Workshop,2000,0,2000,0
358,10002089,CAPS Workshop,2000,0,2000,0
359,10003070,CAPS Workshop,2000,0,2000,0
360,10001468,CAPS Workshop,2000,0,2000,0
361,10001571,CAPS Workshop,2000,0,2000,0
362,10001624,CAPS Workshop,2000,0,2000,0
363,10001729,CAPS Workshop,2000,0,2000,0
364,10001526,CAPS Workshop,2000,0,2000,0
365,10001470,CAPS Workshop,2000,0,0,2000
366,10001511,CAPS Workshop,2000,0,2000,0
367,10001604,CAPS Workshop,2000,0,2000,0
368,10003253,CAPS Workshop,2000,0,2000,0
369,10002881,CAPS Workshop,2000,0,2000,0
370,10002300,CAPS Workshop,2000,0,2000,0
371,10002646,CAPS Workshop,2000,0,2000,0
372,10001619,CAPS Workshop,2000,1000,0,1000
373,10002632,CAPS Workshop,0,0,0,0
374,10001602,CAPS Workshop,2000,0,2000,0
375,10002110,CAPS Workshop,2000,1000,1000,0
376,10001934,CAPS Workshop,2000,0,2000,0
377,10001594,CAPS Workshop,2000,0,2000,0
378,10001766,CAPS Workshop,2000,0,2000,0
379,10001631,CAPS Workshop,2000,0,2000,0
380,10001891,CAPS Workshop,2000,0,2000,0
381,10001465,CAPS Workshop,2000,2000,0,0
382,10002058,CAPS Workshop,2000,0,2000,0
