Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
1103,10003242,Tuition Fees,33600,0,14000,19600
1104,10003224,Tuition Fees,33600,3600,12500,17500
1105,10003217,Tuition Fees,33600,3600,30000,0
1106,10003165,Tuition Fees,33600,3600,12500,17500
1107,10003144,Tuition Fees,33600,3600,12500,17500
1108,10003267,Tuition Fees,33600,0,8400,25200
1109,10003208,Tuition Fees,33600,4620,12320,16660
1110,10003228,Tuition Fees,33600,3600,12500,17500
1111,10003216,Tuition Fees,33600,18000,6500,9100
1112,10003212,Tuition Fees,33600,0,2800,30800
1113,10003143,Tuition Fees,33600,3600,12500,17500
1114,10003123,Tuition Fees,33600,0,8400,25200
1115,10003124,Tuition Fees,33600,0,11200,22400
1116,10003032,Tuition Fees,33600,0,14000,19600
1117,10002970,Tuition Fees,33600,0,14000,19600
1118,10002967,Tuition Fees,33600,0,14000,19600
1119,10002958,Tuition Fees,33600,3600,12500,17500
1120,10002953,Tuition Fees,33600,0,14000,19600
1121,10002952,Tuition Fees,33600,0,14000,19600
1122,10002951,Tuition Fees,33600,5040,28560,0
1123,10002938,Tuition Fees,33600,0,8400,25200
1124,10003127,Tuition Fees,33600,0,8400,25200
1125,10003118,Tuition Fees,33600,5040,7140,21420
1126,10003071,Tuition Fees,33600,4600,2500,26500
1127,10002931,Tuition Fees,33600,0,33600,0
1128,10003200,Tuition Fees,30000,3600,6600,19800
1129,10003176,Tuition Fees,30000,0,12500,17500
1130,10003088,Tuition Fees,30000,0,12500,17500
1131,10003141,Tuition Fees,30000,0,12500,17500
1132,10003139,Tuition Fees,30000,0,12500,17500
1133,10003122,Tuition Fees,30000,0,12500,17500
1134,10003131,Tuition Fees,30000,0,12500,17500
1135,10003241,Tuition Fees,30000,3600,6600,19800
1136,10003125,Tuition Fees,30000,0,12500,17500
1137,10003308,Tuition Fees,30000,4500,10625,14875
1138,10003205,Tuition Fees,30000,6000,6000,18000
1139,10003201,Tuition Fees,30000,0,7500,22500
1140,10003193,Tuition Fees,30000,4500,10625,14875
1141,10003110,Tuition Fees,30000,3600,26400,0
1142,10003157,Tuition Fees,30000,0,12500,17500
1143,10003142,Tuition Fees,27500,4125,8500,14875
1144,10003132,Tuition Fees,30000,0,12500,17500
1145,10003130,Tuition Fees,30000,0,20000,10000
1146,10003247,Tuition Fees,30000,375,2125,27500
1147,10003235,Tuition Fees,30000,4600,10000,15400
1148,10003145,Tuition Fees,30000,0,12500,17500
1149,10003121,Tuition Fees,30000,3600,11000,15400
1150,10003272,Tuition Fees,30000,18000,12000,0
1151,10003309,Tuition Fees,45600,0,19000,26600
1152,10003310,Tuition Fees,30000,4500,14875,10625
1153,10003311,Tuition Fees,30000,900,11600,17500
1154,10003312,Tuition Fees,30000,0,12500,17500
1155,10003314,Tuition Fees,33600,0,14000,19600
1156,10003315,Tuition Fees,30000,4500,10625,14875
1157,10003316,Tuition Fees,30000,4500,6375,19125
1158,10003317,Tuition Fees,30000,0,12500,17500
1159,10003318,Tuition Fees,30000,0,7500,22500
1160,10003319,Tuition Fees,30000,375,7125,22500
1161,10003320,Tuition Fees,33600,5040,11900,16660
1162,10003321,Tuition Fees,30000,0,12500,17500
1163,10003322,Tuition Fees,33600,0,14000,19600
1164,10003323,Tuition Fees,30000,0,12500,17500
1165,10003324,Tuition Fees,30000,0,12500,17500
1166,10003325,Tuition Fees,30000,4125,11000,14875
1167,10003326,Tuition Fees,30000,4500,14875,10625
1168,10003327,Tuition Fees,42000,6300,8925,26775
1169,10003328,Tuition Fees,33600,0,14000,19600
1170,10003329,Tuition Fees,30000,0,12500,17500
1171,10003330,Tuition Fees,45600,0,15200,30400
1172,10003331,Tuition Fees,42000,0,17500,24500
1173,10003332,Tuition Fees,45600,0,3800,41800
1174,10003333,Tuition Fees,30000,4500,10625,14875
1175,10003334,Tuition Fees,33600,0,14000,19600
1176,10003335,Tuition Fees,42000,0,0,42000
1177,10003336,Tuition Fees,42000,0,17500,24500
1178,10003337,Tuition Fees,30000,4500,9635,15865
1179,10003338,Tuition Fees,33300,4000,29300,0
1180,10003339,Tuition Fees,33600,9295,24305,0
1181,10003340,Tuition Fees,30000,0,12500,17500
1182,10003341,Tuition Fees,33600,5040,7140,21420
1183,10003342,Tuition Fees,30000,0,12500,17500
1184,10003343,Tuition Fees,30000,0,12500,17500
1185,10003344,Tuition Fees,30000,0,12500,17500
1186,10003375,Tuition Fees,42000,6300,14875,20825
1187,10003345,Tuition Fees,30000,4125,6750,19125
1188,10003346,Tuition Fees,30000,0,12500,17500
1189,10003347,Tuition Fees,27875,4500,6375,17000
1190,10003348,Tuition Fees,30000,0,12500,17500
1191,10003349,Tuition Fees,42000,0,17500,24500
1192,10003350,Tuition Fees,30000,4500,14875,10625
1193,10003351,Tuition Fees,30000,0,10000,20000
1194,10003352,Tuition Fees,42000,0,17500,24500
1195,10003353,Tuition Fees,42000,0,17500,24500
1196,10003354,Tuition Fees,45600,0,19000,26600
1197,10003355,Tuition Fees,42000,6300,14875,20825
1198,10003358,Tuition Fees,42000,0,10500,31500
1199,10003363,Tuition Fees,30000,0,12500,17500
1200,10003366,Tuition Fees,30000,4500,10625,14875
1201,10003243,Tuition Fees,30000,18000,12000,0
1202,10003376,Tuition Fees,45600,13040,16410,16150
1203,10003377,Tuition Fees,45600,0,15200,30400
1204,10003378,Tuition Fees,42000,0,17500,24500
1205,10003379,Tuition Fees,30000,4500,10625,14875
1206,10003380,Tuition Fees,45600,0,19000,26600
1207,10003381,Tuition Fees,45600,0,19000,26600
1208,10003382,Tuition Fees,42000,0,10500,31500
1209,10003383,Tuition Fees,42000,0,24500,17500
1210,10003384,Tuition Fees,42000,0,17500,24500
1211,10003385,Tuition Fees,42000,0,42000,0
1212,10003386,Tuition Fees,42000,4000,38000,0
1213,10003387,Tuition Fees,42000,0,17500,24500
1214,10003389,Tuition Fees,42000,0,10500,31500
1215,10003390,Tuition Fees,42000,6300,8925,26775
1216,10003391,Tuition Fees,42000,18000,10000,14000
1217,10003392,Tuition Fees,51600,0,21500,30100
1218,10003393,Tuition Fees,30800,4620,9520,16660
1219,10003394,Tuition Fees,42000,0,17500,24500
1220,10003395,Tuition Fees,42000,6300,20825,14875
1221,10003396,Tuition Fees,42000,0,17500,24500
1222,10003397,Tuition Fees,41800,0,15200,26600
1223,10003398,Tuition Fees,42000,0,24500,17500
1224,10003399,Tuition Fees,49500,0,18000,31500
1225,10003400,Tuition Fees,42000,4000,38000,0
1226,10003401,Tuition Fees,42000,0,10500,31500
1227,10002471,Tuition Fees,54000,0,22500,31500
1228,10002940,Tuition Fees,51600,0,21500,30100
1229,10003402,Tuition Fees,48000,0,12000,36000
1230,10000905,Tuition Fees,51600,4000,47600,0
1231,10003403,Tuition Fees,45600,6840,9690,29070
1232,10001683,Tuition Fees,54000,0,22500,31500
1233,10003404,Tuition Fees,42000,0,24500,17500
1234,10001975,Tuition Fees,54000,0,13500,40500
1235,10001110,Tuition Fees,51600,0,51600,0
1236,10003405,Tuition Fees,45600,9200,9800,26600
1237,10003406,Tuition Fees,51600,0,12900,38700
1238,10001359,Tuition Fees,54000,0,54000,0
1239,10001570,Tuition Fees,51600,0,21500,30100
1240,10002545,Tuition Fees,54000,0,22500,31500
1241,10001122,Tuition Fees,54000,0,31500,22500
1242,10000972,Tuition Fees,51600,0,21500,30100
1243,10001111,Tuition Fees,51800,0,21700,30100
1244,10003407,Tuition Fees,42000,6300,14875,20825
1245,10003408,Tuition Fees,45600,0,19000,26600
1246,10000978,Tuition Fees,54000,0,13500,40500
1247,10003409,Tuition Fees,30000,4500,10625,14875
1248,10000960,Tuition Fees,51600,0,12900,38700
1249,10001004,Tuition Fees,51600,0,12900,38700
1250,10002559,Tuition Fees,54000,0,4500,49500
1251,10000968,Tuition Fees,51600,0,21500,30100
1252,10000970,Tuition Fees,51600,18000,33600,0
1253,10001343,Tuition Fees,51600,0,34400,17200
1254,10001179,Tuition Fees,51600,0,12900,38700
1255,10001210,Tuition Fees,54000,3000,21000,30000
1256,10001257,Tuition Fees,51600,10320,24080,17200
1257,10001258,Tuition Fees,51600,0,43000,8600
1258,10001538,Tuition Fees,51600,0,12900,38700
1259,10003410,Tuition Fees,30000,4500,10625,14875
1260,10003411,Tuition Fees,30000,4500,10625,14875
1261,10002367,Tuition Fees,54000,0,13500,40500
1262,10001219,Tuition Fees,51600,18000,33600,0
1263,10002339,Tuition Fees,51600,0,17200,34400
1264,10001421,Tuition Fees,54000,0,22500,31500
1265,10001006,Tuition Fees,54000,0,22500,31500
1266,10003412,Tuition Fees,30000,0,17500,12500
1267,10001593,Tuition Fees,54000,0,22500,31500
1268,10001096,Tuition Fees,51600,3000,19000,29600
1269,10001850,Tuition Fees,51600,3000,11400,37200
1270,10003413,Tuition Fees,42000,0,17500,24500
1271,10001373,Tuition Fees,54000,0,31500,22500
1272,10003414,Tuition Fees,42000,0,17500,24500
1273,10003415,Tuition Fees,42000,6300,14875,20825
1274,10003416,Tuition Fees,30000,4500,10625,14875
1275,10001363,Tuition Fees,51600,0,51600,0
1276,10003417,Tuition Fees,45600,0,19000,26600
1277,10003418,Tuition Fees,48000,0,20000,28000
1278,10003419,Tuition Fees,42000,6300,14875,20825
1279,10003420,Tuition Fees,42000,525,16975,24500
1280,10001184,Tuition Fees,51600,0,17200,34400
1281,10002683,Tuition Fees,51600,0,21500,30100
1282,10003421,Tuition Fees,30000,4500,10625,14875
1283,10003422,Tuition Fees,48000,0,12000,36000
1284,10003423,Tuition Fees,45600,0,19000,26600
1285,10002921,Tuition Fees,54000,0,9000,45000
1286,10001069,Tuition Fees,54000,0,13500,40500
1287,10003424,Tuition Fees,45600,0,19000,26600
1288,10003425,Tuition Fees,42000,6300,14875,20825
1289,10003426,Tuition Fees,30000,4500,10625,14875
1290,10001259,Tuition Fees,51600,0,21500,30100
1291,10003427,Tuition Fees,25600,1900,9000,14700
1292,10003469,Tuition Fees,48000,0,20000,28000
1293,10003429,Tuition Fees,42000,0,17500,24500
1294,10002335,Tuition Fees,54000,3000,20000,31000
1295,10003430,Tuition Fees,45600,18000,27600,0
1296,10001137,Tuition Fees,54000,0,18000,36000
1297,10003431,Tuition Fees,30000,0,12500,17500
1298,10003432,Tuition Fees,30000,18000,12000,0
1299,10003433,Tuition Fees,45600,0,11400,34200
1300,10003434,Tuition Fees,30000,4500,10625,14875
1301,10001140,Tuition Fees,51600,0,30100,21500
1302,10003435,Tuition Fees,45600,0,19000,26600
1303,10003436,Tuition Fees,42000,6300,14875,20825
1304,10003437,Tuition Fees,48000,0,20000,28000
1305,10002605,Tuition Fees,54000,0,54000,0
1306,10001269,Tuition Fees,54000,14100,14125,25775
1307,10003438,Tuition Fees,45600,0,19000,26600
1308,10003439,Tuition Fees,42000,6300,8925,26775
1309,10001394,Tuition Fees,51600,0,12900,38700
1310,10003440,Tuition Fees,30000,0,12500,17500
1311,10003441,Tuition Fees,54000,0,54000,0
1312,10001113,Tuition Fees,0,0,0,0
1313,10003442,Tuition Fees,45600,0,11400,34200
1314,10003443,Tuition Fees,33600,0,2800,30800
1315,10003444,Tuition Fees,42000,6300,2975,32725
1316,10001867,Tuition Fees,51600,0,51600,0
1317,10003445,Tuition Fees,33600,0,8400,25200
1318,10001365,Tuition Fees,54000,6000,14000,34000
1319,10003446,Tuition Fees,42000,6300,14875,20825
1320,10003447,Tuition Fees,45600,1000,18000,26600
1321,10003448,Tuition Fees,42000,0,17500,24500
1322,10003449,Tuition Fees,42000,6300,35700,0
1323,10001209,Tuition Fees,54000,0,22500,31500
1324,10001176,Tuition Fees,51600,0,4300,47300
1325,10001136,Tuition Fees,54000,6000,10500,37500
1326,10002476,Tuition Fees,51600,0,21500,30100
1327,10001949,Tuition Fees,51600,0,21500,30100
1328,10001147,Tuition Fees,51600,0,7300,44300
1329,10001186,Tuition Fees,51600,0,21500,30100
1330,10001016,Tuition Fees,54000,24000,10000,20000
1331,10001173,Tuition Fees,51600,0,51600,0
1332,10003450,Tuition Fees,30000,4500,14875,10625
1333,10000975,Tuition Fees,51600,10320,3440,37840
1334,10001432,Tuition Fees,54000,0,13500,40500
1335,10003451,Tuition Fees,45600,0,19000,26600
1336,10001678,Tuition Fees,52200,0,4300,47900
1337,10001349,Tuition Fees,54000,0,22500,31500
1338,10003452,Tuition Fees,42000,0,17500,24500
1339,10003453,Tuition Fees,33600,0,14000,19600
1340,10002922,Tuition Fees,54000,0,4500,49500
1341,10002885,Tuition Fees,54000,0,13500,40500
1342,10001003,Tuition Fees,54000,0,22500,31500
1343,10002782,Tuition Fees,42000,0,31500,10500
1344,10003454,Tuition Fees,45600,0,19000,26600
1345,10003455,Tuition Fees,42000,6300,14875,20825
1346,10001120,Tuition Fees,54000,0,13500,40500
1347,10001012,Tuition Fees,51600,0,4300,47300
1348,10001264,Tuition Fees,51600,0,12900,38700
1349,10002139,Tuition Fees,51600,0,17200,34400
1350,10000974,Tuition Fees,54000,18000,36000,0
1351,1.00035E+13,Tuition Fees,33600,0,0,33600
1352,10003457,Tuition Fees,42000,0,17500,24500
1353,10003458,Tuition Fees,0,0,0,0
1354,10003459,Tuition Fees,30000,0,30000,0
1355,10003460,Tuition Fees,30000,4500,10625,14875
1356,10003461,Tuition Fees,45600,0,15200,30400
1357,10001055,Tuition Fees,51600,0,4300,47300
1358,10003462,Tuition Fees,45600,0,19000,26600
1359,10003463,Tuition Fees,42000,6300,14875,20825
1360,10003464,Tuition Fees,42000,6300,14875,20825
1361,10003465,Tuition Fees,54000,0,22500,31500
1362,10003456,Tuition Fees,42000,0,17500,24500
1363,10003466,Tuition Fees,45600,0,15200,30400
1364,10001121,Tuition Fees,54000,0,22500,31500
1365,10003467,Tuition Fees,42000,0,17500,24500
1366,10002189,Tuition Fees,0,0,0,0
1367,10003388,Tuition Fees,42000,0,24500,17500
1368,10003468,Tuition Fees,30000,2500,10000,17500
1369,10001966,Tuition Fees,54000,6000,10500,37500
1370,10003091,Tuition Fees,54000,0,22500,31500
1371,10003470,Tuition Fees,48000,0,12000,36000
1372,10002751,Tuition Fees,42000,0,10500,31500
1373,10003428,Tuition Fees,30000,4500,2125,23375
1374,10003471,Tuition Fees,48000,0,12000,36000
1375,10003472,Tuition Fees,41800,1000,7600,33200
1380,10001378,Tuition Fees,51600,0,12900,38700
1381,10001666,Tuition Fees,51600,0,21500,30100
1382,10000954,Tuition Fees,51600,0,12900,38700
1383,10001072,Tuition Fees,54000,0,4500,49500
1384,10003473,Tuition Fees,49500,0,18000,31500
1385,10001946,Tuition Fees,51600,0,21500,30100
1386,10001229,Tuition Fees,54000,6000,10500,37500
1387,10001118,Tuition Fees,51600,18000,0,33600
1388,10003474,Tuition Fees,47300,7095,14620,25585
1389,10001005,Tuition Fees,54000,0,16110,37890
1390,10003475,Tuition Fees,35000,0,10500,24500
1391,10003476,Tuition Fees,25000,3750,6375,14875
1392,10002880,Tuition Fees,54000,18000,9000,27000
1393,10003477,Tuition Fees,30400,4560,12920,12920
1394,10003478,Tuition Fees,25200,0,5600,19600
1395,10003479,Tuition Fees,31500,0,14000,17500
1396,10003480,Tuition Fees,31500,0,7000,24500
1397,10003481,Tuition Fees,31500,0,7000,24500
1398,10003482,Tuition Fees,25250,0,750,24500
1399,10003483,Tuition Fees,34200,0,7600,26600
1400,10003484,Tuition Fees,34200,0,7600,26600
1401,10003485,Tuition Fees,34200,0,7600,26600
1403,10003486,Tuition Fees,30400,0,3800,26600
1404,10003487,Tuition Fees,36000,0,0,36000
1405,10003488,Tuition Fees,20000,0,2500,17500
1406,10003489,Tuition Fees,28000,0,3500,24500
