Sno,Admission Number,Fee Head,Fees Assigned,concession,Paid,Due
820,10002876,Annual Fund,5000,0,5000,0
821,10002840,Annual Fund,5000,0,5000,0
822,10002242,Annual Fund,5000,0,5000,0
823,10002434,Annual Fund,5000,0,5000,0
824,10002724,Annual Fund,5000,4000,1000,0
825,10002702,Annual Fund,5000,0,5000,0
826,10002412,Annual Fund,5000,0,5000,0
827,10002404,Annual Fund,5000,0,5000,0
828,10002779,Annual Fund,5000,0,5000,0
829,10002418,Annual Fund,5000,0,5000,0
830,10002406,Annual Fund,5000,0,5000,0
831,10002219,Annual Fund,5000,0,5000,0
832,10003004,Annual Fund,5000,4000,1000,0
833,10003020,Annual Fund,5000,0,5000,0
834,10003015,Annual Fund,5000,0,5000,0
835,10003013,Annual Fund,5000,4000,1000,0
836,10003011,Annual Fund,5000,0,5000,0
837,10003085,Annual Fund,5000,0,5000,0
838,10002333,Annual Fund,5000,0,5000,0
839,10002229,Annual Fund,5000,0,5000,0
840,10002226,Annual Fund,5000,0,5000,0
841,10002351,Annual Fund,5000,0,5000,0
842,10002246,Annual Fund,5000,0,5000,0
843,10002240,Annual Fund,5000,4000,1000,0
844,10002227,Annual Fund,5000,0,5000,0
845,10002912,Annual Fund,5000,0,5000,0
846,10002843,Annual Fund,5000,4000,1000,0
847,10002244,Annual Fund,5000,0,2500,2500
848,10002828,Annual Fund,5000,0,5000,0
849,10002248,Annual Fund,5000,0,5000,0
850,10002839,Annual Fund,5000,4000,1000,0
851,10002760,Annual Fund,5000,0,5000,0
852,10002421,Annual Fund,5000,0,5000,0
853,10002611,Annual Fund,5000,0,5000,0
854,10002417,Annual Fund,5000,0,5000,0
855,10002359,Annual Fund,5000,0,5000,0
856,10002348,Annual Fund,5000,0,5000,0
857,10002228,Annual Fund,5000,0,5000,0
858,10003007,Annual Fund,5000,0,5000,0
859,10003042,Annual Fund,5000,4000,1000,0
860,10003040,Annual Fund,5000,4000,1000,0
861,10003024,Annual Fund,5000,0,5000,0
862,10003012,Annual Fund,5000,0,5000,0
863,10003010,Annual Fund,5000,0,5000,0
864,10002727,Annual Fund,5000,0,5000,0
865,10002424,Annual Fund,5000,0,5000,0
